ds,y,google_trend,hash_rate,dxy_close,gold_close,fed_close,btc_volume,btc_address,btc_miners,btc_eth_corr,sp500_value
2024-01-11 15:00:00,10.753291840636013,0.41747572815533984,-0.1674561762565122,-0.8159435441714575,-1.2229870733107044,0.0,1.4694270039467736,0.7572190856846606,0.04739255991802299,-0.601376146788991,-1.11416748956657
2024-01-11 16:00:00,10.73655514117575,0.4101941747572816,-0.17291780578654353,-0.8142185049660173,-1.2203831389253068,0.0,1.4646799086840483,0.7327723777225396,0.046982653043778064,-0.6049949031600407,-1.1139477094813388
2024-01-11 17:00:00,10.74714608430757,0.40291262135922307,-0.17837943531657488,-0.8124934657605823,-1.2177792045399098,0.0,1.459932813421323,0.7083256697604197,0.04657274616953293,-0.6086136595310908,-1.1137279293961075
2024-01-11 18:00:00,10.749570174820528,0.3956310679611652,-0.18384106484660534,-0.8107684265551475,-1.2151752701545124,0.0,1.4551857181585977,0.6838789617982988,0.046162839295288,-0.612232415902141,-1.1135081493108776
2024-01-11 19:00:00,10.75133454783544,0.3883495145631067,-0.18930269437663583,-0.8090433873497072,-1.2125713357691148,0.0,1.4504386228958723,0.6594322538361778,0.04575293242104307,-0.6158511722731906,-1.1132883692256477
2024-01-11 20:00:00,10.741642024975574,0.3810679611650485,-0.19476432390666715,-0.8073183481442723,-1.2099674013837172,0.0,1.445691527633147,0.6349855458740579,0.045343025546797935,-0.6194699286442408,-1.1130685891404164
2024-01-11 21:00:00,10.73978245897109,0.3737864077669903,-0.2002259534366985,-0.8055933089388373,-1.2073634669983198,0.0,1.4409444323704217,0.6105388379119369,0.04493311867255301,-0.6230886850152905,-1.1128488090551851
2024-01-11 22:00:00,10.745054522697082,0.36650485436893204,-0.20568758296672895,-0.8038682697334024,-1.2047595326129228,0.0,1.4361973371076964,0.586092129949816,0.04452321179830808,-0.6267074413863406,-1.1126290289699552
2024-01-11 23:00:00,10.743742670933855,0.35922330097087385,-0.21114921249675944,-0.8021432305279621,-1.2021555982275252,0.0,1.431450241844971,0.5616454219876961,0.04411330492406294,-0.6303261977573903,-1.1124092488847253
2024-01-12 00:00:00,10.742755329357529,0.3519417475728153,-0.21661084202679076,-0.8004181913225272,-1.1995516638421277,0.0,1.4267031465822457,0.5371987140255751,0.043703398049818015,-0.6339449541284404,-1.112189468799494
2024-01-12 01:00:00,10.739337564206934,0.34466019417475746,-0.2264417751808465,-0.8004181913225272,-1.1993088992371226,0.0,1.4423086752649825,0.5796819769615968,0.039125044552617054,-0.6357798165137616,-1.1124626634040464
2024-01-12 02:00:00,10.739522437357497,0.33737864077669893,-0.2362727083349022,-0.8004181913225272,-1.1990661346321176,0.0,1.4579142039477193,0.6221652398976176,0.034546691055416086,-0.6376146788990827,-1.1127358580085975
2024-01-12 03:00:00,10.736266232181267,0.3300970873786407,-0.2461036414889579,-0.8004181913225272,-1.1988233700271138,0.0,1.4735197326304559,0.6646485028336394,0.029968337558215118,-0.6394495412844035,-1.11300905261315
2024-01-12 04:00:00,10.735447094326947,0.3228155339805825,-0.2559345746430136,-0.8004181913225272,-1.1985806054221089,0.0,1.4891252613131927,0.7071317657696611,0.02538998406101415,-0.6412844036697247,-1.113282247217701
2024-01-12 05:00:00,10.740605414984412,0.3155339805825243,-0.2657655077970693,-0.8004181913225272,-1.1983378408171037,0.0,1.5047307899959295,0.7496150287056819,0.020811630563813185,-0.6431192660550459,-1.1135554418222537
2024-01-12 06:00:00,10.738586666992633,0.3082524271844661,-0.27559644095112507,-0.8004181913225272,-1.1980950762120988,0.0,1.5203363186786663,0.7920982916417036,0.016233277066612217,-0.644954128440367,-1.1138286364268062
2024-01-12 07:00:00,10.736574703101635,0.3009708737864076,-0.28542737410518076,-0.8004181913225272,-1.197852311607095,0.0,1.535941847361403,0.8345815545777254,0.01165492356941125,-0.6467889908256882,-1.1141018310313573
2024-01-12 08:00:00,10.73334877446682,0.29368932038834966,-0.29525830725923646,-0.8004181913225272,-1.19760954700209,0.0,1.5515473760441398,0.8770648175137461,0.007076570072210283,-0.6486238532110093,-1.1143750256359097
2024-01-12 09:00:00,10.734784942544625,0.28640776699029113,-0.30508924041329216,-0.8004181913225272,-1.1973667823970848,0.0,1.5671529047268766,0.9195480804497679,0.0024982165750093164,-0.6504587155963305,-1.114648220240461
2024-01-12 10:00:00,10.73777876342578,0.27912621359223294,-0.3149201735673479,-0.8004181913225272,-1.1971240177920799,0.0,1.5827584334096134,0.9620313433857897,-0.0020801369221916505,-0.6522935779816512,-1.1149214148450135
2024-01-12 11:00:00,10.735403791420609,0.27184466019417475,-0.3247511067214036,-0.8004181913225272,-1.196881253187076,0.0,1.5983639620923502,1.0045146063218104,-0.006658490419392617,-0.6541284403669725,-1.115194609449566
2024-01-12 12:00:00,10.733491590229171,0.26456310679611655,-0.3345820398754593,-0.8004181913225272,-1.1966384885820711,0.0,1.613969490775087,1.0469978692578321,-0.011236843916593584,-0.6559633027522936,-1.115467804054117
2024-01-12 13:00:00,10.731581186549601,0.2572815533980583,-0.3444129730295142,-0.8004181913225272,-1.196395723977066,0.0,1.6295750194578236,1.089481132193854,-0.01581519741379455,-0.6577981651376148,-1.1157409986586697
2024-01-12 14:00:00,10.724192506632326,0.2499999999999998,-0.3542439061835699,-0.8004181913225272,-1.196152959372061,0.0,1.6451805481405604,1.1319643951298748,-0.02039355091099552,-0.659633027522936,-1.1160141932632208
2024-01-12 15:00:00,10.702390395673072,0.24271844660194192,-0.3640748393376256,-0.8004181913225272,-1.1959101947670572,0.0,1.6607860768232972,1.1744476580658965,-0.024971904408196483,-0.6614678899082567,-1.1162873878677733
2024-01-12 16:00:00,10.683362736605897,0.2354368932038834,-0.37390577249168133,-0.8004181913225272,-1.1956674301620522,0.0,1.676391605506034,1.2169309210019181,-0.02955025790539745,-0.6633027522935778,-1.1165605824723257
2024-01-12 17:00:00,10.687480188105969,0.22815533980582517,-0.38373670564573703,-0.8004181913225272,-1.195424665557047,0.0,1.6919971341887707,1.259414183937939,-0.034128611402598416,-0.665137614678899,-1.1168337770768768
2024-01-12 18:00:00,10.679872331666129,0.22087378640776698,-0.39356763879979273,-0.8004181913225272,-1.1951819009520421,0.0,1.7076026628715075,1.3018974468739608,-0.038706964899799384,-0.6669724770642202,-1.1171069716814295
2024-01-12 19:00:00,10.679884983407957,0.21359223300970878,-0.40339857195384843,-0.8004181913225272,-1.194939136347037,0.0,1.7232081915542443,1.3443807098099825,-0.04328531839700035,-0.6688073394495414,-1.1173801662859806
2024-01-12 20:00:00,10.684035992405047,0.20631067961165056,-0.4132295051079042,-0.8004181913225272,-1.1946963717420334,0.0,1.738813720236981,1.3868639727460033,-0.04786367189420132,-0.6706422018348626,-1.117653360890533
2024-01-12 21:00:00,10.679343115468965,0.19902912621359203,-0.4230604382619599,-0.8004181913225272,-1.1944536071370282,0.0,1.754419248919718,1.429347235682025,-0.05244202539140229,-0.6724770642201837,-1.1179265554950855
2024-01-12 22:00:00,10.657494621352836,0.19174757281553415,-0.4328913714160156,-0.8004181913225272,-1.1942108425320233,0.0,1.7700247776024547,1.4718304986180468,-0.05702037888860325,-0.6743119266055044,-1.1181997500996368
2024-01-12 23:00:00,10.663889795467075,0.18446601941747562,-0.4427223045700713,-0.8004181913225272,-1.193968077927018,0.0,1.7856303062851913,1.5143137615540676,-0.06159873238580422,-0.6761467889908256,-1.1184729447041892
2024-01-13 00:00:00,10.66433450221975,0.17718446601941742,-0.45255323772412703,-0.8004181913225272,-1.1937253133220145,0.0,1.801235834967928,1.5567970244900893,-0.0661770858830052,-0.6779816513761467,-1.1187461393087403
2024-01-13 01:00:00,10.66134113076659,0.1699029126213592,-0.4864153408103185,-0.8004181913225272,-1.1934825487170093,0.0,1.6945484420644914,1.5214524469474588,-0.07295020823984208,-0.6766564729867481,-1.1190193339132928
2024-01-13 02:00:00,10.657964988247679,0.162621359223301,-0.5202774438965101,-0.8004181913225272,-1.1932397841120044,0.0,1.5878610491610547,1.4861078694048295,-0.07972333059667876,-0.6753312945973494,-1.1192925285178452
2024-01-13 03:00:00,10.659842838372807,0.1553398058252428,-0.5541395469827024,-0.8004181913225272,-1.1929970195069992,0.0,1.4811736562576179,1.450763291862199,-0.08649645295351564,-0.6740061162079513,-1.1195657231223965
2024-01-13 04:00:00,10.665227757988362,0.14805825242718426,-0.5880016500688939,-0.8004181913225272,-1.1927542549019956,0.0,1.3744862633541812,1.4154187143195687,-0.09326957531035243,-0.6726809378185525,-1.119838917726949
2024-01-13 05:00:00,10.671303565795254,0.1407766990291264,-0.6218637531550855,-0.8004181913225272,-1.1925114902969904,0.0,1.2677988704507444,1.3800741367769394,-0.10004269766718932,-0.6713557594291538,-1.1201121123315014
2024-01-13 06:00:00,10.672437464761837,0.13349514563106785,-0.655725856241277,-0.8004181913225272,-1.1922687256919855,0.0,1.1611114775473077,1.344729559234309,-0.1068158200240261,-0.6700305810397552,-1.1203853069360525
2024-01-13 07:00:00,10.671347183230449,0.12621359223300965,-0.6895879593274685,-0.8004181913225272,-1.1920259610869803,0.0,1.0544240846438708,1.3093849816916785,-0.11358894238086288,-0.6687054026503565,-1.1206585015406052
2024-01-13 08:00:00,10.67290132019184,0.11893203883495145,-0.7234500624136608,-0.8004181913225272,-1.1917831964819767,0.0,0.9477366917404342,1.2740404041490492,-0.12036206473769978,-0.6673802242609583,-1.1209316961451563
2024-01-13 09:00:00,10.667167984255528,0.11165048543689324,-0.7573121654998524,-0.8004181913225272,-1.1915404318769716,0.0,0.8410492988369974,1.2386958266064187,-0.12713518709453656,-0.6660550458715596,-1.1212048907497087
2024-01-13 10:00:00,10.661957009517216,0.10436893203883503,-0.7911742685860439,-0.8004181913225272,-1.1912976672719666,0.0,0.7343619059335607,1.2033512490637883,-0.13390830945137336,-0.6647298674821609,-1.1214780853542612
2024-01-13 11:00:00,10.660172753900062,0.0970873786407765,-0.8250363716722359,-0.8004181913225272,-1.1910549026669615,0.0,0.627674513030124,1.168006671521159,-0.14068143180821024,-0.6634046890927623,-1.1217512799588125
2024-01-13 12:00:00,10.661600038148432,0.08980582524271863,-0.8588984747584274,-0.8004181913225272,-1.1908121380619578,0.0,0.5209871201266872,1.1326620939785286,-0.14745455416504702,-0.662079510703364,-1.122024474563365
2024-01-13 13:00:00,10.662870407004808,0.0825242718446601,-0.8927605778446193,-0.8004181913225272,-1.1905693734569527,0.0,0.4142997272232505,1.0973175164358981,-0.1542276765218838,-0.6607543323139654,-1.122297669167916
2024-01-13 14:00:00,10.665622404569504,0.0752427184466019,-0.9266226809308108,-0.8004181913225272,-1.1903266088519477,0.0,0.3076123343198137,1.0619729388932688,-0.16100079887872068,-0.6594291539245667,-1.1225708637724685
2024-01-13 15:00:00,10.672541514992469,0.06796116504854369,-0.9604847840170023,-0.8004181913225272,-1.1900838442469426,0.0,0.20092494141637698,1.0266283613506384,-0.16777392123555748,-0.658103975535168,-1.122844058377021
2024-01-13 16:00:00,10.666520106184956,0.06067961165048548,-0.9943468871031943,-0.8004181913225272,-1.1898410796419376,0.0,0.09423754851294025,0.991283783808008,-0.17454704359239426,-0.6567787971457694,-1.1231172529815723
2024-01-13 17:00:00,10.666588176419477,0.05339805825242727,-1.0282089901893858,-0.8004181913225272,-1.1895983150369338,0.0,-0.0124498443904965,0.9559392062653785,-0.18132016594923114,-0.6554536187563711,-1.1233904475861247
2024-01-13 18:00:00,10.664433792272591,0.046116504854368745,-1.0620710932755777,-0.8004181913225272,-1.1893555504319289,0.0,-0.11913723729393325,0.9205946287227481,-0.18809328830606795,-0.6541284403669725,-1.1236636421906758
2024-01-13 19:00:00,10.663972068272056,0.038834951456310864,-1.0959331963617693,-0.8004181913225272,-1.1891127858269237,0.0,-0.22582463019736998,0.8852500511801178,-0.19486641066290483,-0.6528032619775738,-1.1239368367952283
2024-01-13 20:00:00,10.665927559592022,0.03155339805825233,-1.1297952994479608,-0.8004181913225272,-1.1888700212219188,0.0,-0.33251202310080674,0.8499054736374884,-0.2016395330197416,-0.651478083588175,-1.124210031399781
2024-01-13 21:00:00,10.668104800464851,0.024271844660194126,-1.1636574025341526,-0.8004181913225272,-1.188627256616915,0.0,-0.43919941600424345,0.8145608960948579,-0.20841265537657838,-0.6501529051987764,-1.124483226004332
2024-01-13 22:00:00,10.668737929171325,0.01699029126213592,-1.1975195056203443,-0.8004181913225272,-1.18838449201191,0.0,-0.5458868089076803,0.7792163185522275,-0.21518577773341527,-0.6488277268093782,-1.1247564206088845
2024-01-13 23:00:00,10.66541401510775,0.009708737864077716,-1.2313816087065361,-0.8004181913225272,-1.1881417274069048,0.0,-0.6525742018111169,0.7438717410095982,-0.22195890009025207,-0.6475025484199796,-1.1250296152134356
2024-01-14 00:00:00,10.66165813665916,0.002427184466019509,-1.2652437117927278,-0.8004181913225272,-1.1878989628018999,0.0,-0.7592615947145537,0.7085271634669678,-0.22873202244708885,-0.6461773700305808,-1.1253028098179882
2024-01-14 01:00:00,10.663573262533319,0.0013484358144552472,-1.2805362744768143,-0.8004181913225272,-1.187656198196896,0.0,-0.7504772798205317,0.691388725459088,-0.23490815029882522,-0.645973496432212,-1.1255760044225407
2024-01-14 02:00:00,10.663804009510464,0.00026968716289098505,-1.295828837160901,-0.8004181913225272,-1.187413433591891,0.0,-0.7416929649265099,0.6742502874512083,-0.2410842781505615,-0.6457696228338428,-1.1258491990270918
2024-01-14 03:00:00,10.661528347430592,-0.0008090614886729551,-1.3111213998449875,-0.8004181913225272,-1.187170668986886,0.0,-0.732908650032488,0.6571118494433285,-0.24726040600229784,-0.6455657492354739,-1.1261223936316442
2024-01-14 04:00:00,10.659140173299486,-0.0018878101402372172,-1.326413962529074,-0.8004181913225272,-1.186927904381881,0.0,-0.7241243351384661,0.6399734114354487,-0.2534365338540342,-0.6453618756371047,-1.1263955882361953
2024-01-14 05:00:00,10.66312424044675,-0.002966558791801479,-1.3417065252131604,-0.8004181913225272,-1.1866851397768774,0.0,-0.7153400202444441,0.622834973427569,-0.25961266170577046,-0.6451580020387359,-1.126668782840748
2024-01-14 06:00:00,10.66893190602775,-0.004045307443365741,-1.3569990878972469,-0.8004181913225272,-1.1864423751718722,0.0,-0.7065557053504222,0.6056965354196893,-0.26578878955750684,-0.644954128440367,-1.1269419774453004
2024-01-14 07:00:00,10.66922140580323,-0.005124056094929681,-1.3722916505813336,-0.8004181913225272,-1.186199610566867,0.0,-0.6977713904564004,0.5885580974118094,-0.2719649174092432,-0.6447502548419978,-1.1272151720498516
2024-01-14 08:00:00,10.66886818157042,-0.006202804746493944,-1.3875842132654201,-0.8004181913225272,-1.1859568459618621,0.0,-0.6889870755623784,0.5714196594039297,-0.2781410452609795,-0.644546381243629,-1.127488366654404
2024-01-14 09:00:00,10.670173489705933,-0.007281553398058206,-1.4028767759495069,-0.8004181913225272,-1.185714081356857,0.0,-0.6802027606683565,0.55428122139605,-0.28431717311271587,-0.6443425076452597,-1.1277615612589553
2024-01-14 10:00:00,10.666371594420603,-0.008360302049622468,-1.4181693386335934,-0.8004181913225272,-1.1854713167518534,0.0,-0.6714184457743346,0.5371427833881702,-0.29049330096445225,-0.6441386340468909,-1.1280347558635078
2024-01-14 11:00:00,10.664993837128184,-0.009439050701186408,-1.4334619013176801,-0.8004181913225272,-1.1852285521468482,0.0,-0.6626341308803126,0.5200043453802904,-0.2966694288161885,-0.6439347604485216,-1.1283079504680602
2024-01-14 12:00:00,10.663311591360353,-0.01051779935275067,-1.4487544640017662,-0.8004181913225272,-1.1849857875418432,0.0,-0.6538498159862908,0.5028659073724107,-0.30284555666792484,-0.6437308868501528,-1.1285811450726113
2024-01-14 13:00:00,10.666433379858915,-0.011596548004314932,-1.464047026685853,-0.8004181913225272,-1.184743022936838,0.0,-0.6450655010922689,0.48572746936453093,-0.3090216845196612,-0.643527013251784,-1.1288543396771638
2024-01-14 14:00:00,10.664573482524869,-0.012675296655879194,-1.4793395893699395,-0.8004181913225272,-1.1845002583318345,0.0,-0.6362811861982469,0.46858903135665114,-0.3151978123713975,-0.6433231396534147,-1.129127534281715
2024-01-14 15:00:00,10.66672919760657,-0.013754045307443135,-1.494632152054026,-0.8004181913225272,-1.1842574937268293,0.0,-0.627496871304225,0.4514505933487714,-0.32137394022313387,-0.6431192660550459,-1.1294007288862675
2024-01-14 16:00:00,10.667324996531228,-0.014832793959007396,-1.5099247147381127,-0.8004181913225272,-1.1840147291218244,0.0,-0.6187125564102032,0.4343121553408916,-0.32755006807487025,-0.6429153924566766,-1.12967392349082
2024-01-14 17:00:00,10.668333573477987,-0.01591154261057166,-1.5252172774221993,-0.8004181913225272,-1.1837719645168192,0.0,-0.6099282415161813,0.4171737173330119,-0.3337261959266065,-0.6427115188583078,-1.129947118095371
2024-01-14 18:00:00,10.666627338016314,-0.01699029126213592,-1.540509840106286,-0.8004181913225272,-1.1835291999118156,0.0,-0.6011439266221593,0.4000352793251321,-0.3399023237783429,-0.6425076452599385,-1.1302203126999237
2024-01-14 19:00:00,10.661016992025342,-0.01806903991369986,-1.5558024027903725,-0.8004181913225272,-1.1832864353068107,0.0,-0.5923596117281374,0.3828968413172524,-0.3460784516300791,-0.6423037716615697,-1.1304935073044748
2024-01-14 20:00:00,10.657445690492132,-0.019147788565264123,-1.5710949654744593,-0.8004181913225272,-1.1830436707018055,0.0,-0.5835752968341156,0.3657584033093726,-0.3522545794818155,-0.6420998980632009,-1.1307667019090273
2024-01-14 21:00:00,10.658550051017578,-0.020226537216828384,-1.5863875281585453,-0.8004181913225272,-1.1828009060968003,0.0,-0.5747909819400936,0.34861996530149286,-0.35843070733355187,-0.6418960244648316,-1.1310398965135797
2024-01-14 22:00:00,10.651856314152434,-0.021305285868392646,-1.6016800908426319,-0.8004181913225272,-1.1825581414917967,0.0,-0.5660066670460717,0.3314815272936131,-0.36460683518528814,-0.6416921508664628,-1.131313091118131
2024-01-14 23:00:00,10.63903188640211,-0.02238403451995691,-1.6169726535267186,-0.8004181913225272,-1.1823153768867918,0.0,-0.5572223521520498,0.31434308928573335,-0.3707829630370245,-0.6414882772680935,-1.1315862857226835
2024-01-15 00:00:00,10.652063527005481,-0.02346278317152085,-1.6322652162108051,-0.8004181913225272,-1.1820726122817866,0.0,-0.5484380372580279,0.29720465127785356,-0.3769590908887609,-0.6412844036697247,-1.131859480327236
2024-01-15 01:00:00,10.651955431593317,-0.024541531823085112,-1.6202496312447372,-0.7853633037114427,-1.185467950864782,0.0,-0.5481569848416389,0.29752087449702747,-0.3751152687880391,-0.6425586136595312,-1.132132674931787
2024-01-15 02:00:00,10.654897037424659,-0.025620280474649374,-1.608234046278669,-0.7703084161003636,-1.1888632894477773,0.0,-0.54787593242525,0.2978370977162013,-0.3732714466873174,-0.6438328236493371,-1.1324058695363395
2024-01-15 03:00:00,10.658810856593435,-0.026699029126213636,-1.5962184613126011,-0.7552535284892791,-1.1922586280307728,0.0,-0.547594880008861,0.2981533209353752,-0.37142762458659556,-0.6451070336391437,-1.1326790641408908
